,h,r,t
50591,11053,50,17399
50592,11053,50,18530
50593,11053,48,19980
50594,11053,48,19164
50595,11053,50,11189
50596,11053,50,17357
50597,11053,50,19132
50598,11053,50,17009
50599,11053,120,15976
50600,11053,50,18714
50601,11053,50,16125
50602,11053,50,16147
50603,11053,85,16074
50604,11053,48,14881
50605,11053,48,16318
50606,11053,50,11464
50607,11053,50,18855
50608,11053,48,16356
50609,11053,50,11323
50610,11053,50,16626
50611,11053,50,16467
50612,11053,50,11661
50613,11053,50,18147
50614,11053,50,13682
50615,11053,69,12238
50616,11053,50,17940
50617,11053,48,12259
50618,11053,120,14901
50619,11053,50,11731
50620,11053,48,15123
50621,11053,48,11436
50622,11053,50,19340
50623,11053,50,12101
50624,11053,50,18446
50625,11053,50,13984
50626,11053,50,12310
50627,11053,50,19203
50628,11053,48,11227
50629,11053,48,14814
50630,11053,50,17981
50631,11053,48,13742
50632,11053,50,13793
50633,11053,50,11747
50634,11053,50,12430
50635,11053,50,16062
50636,11053,50,19497
50637,11053,50,13770
50638,11053,50,16012
50639,11053,48,11850
50640,11053,50,17811
50641,11053,50,11755
50642,11053,50,18741
50643,11053,50,11445
50644,11053,50,11379
50645,11053,79,17220
50646,11053,50,11437
50647,11053,50,18198
50648,11053,60,15211
50649,11053,48,18554
50650,11053,50,13015
50651,11053,49,13894
50652,11053,50,11720
50653,11053,50,14089
50654,11053,50,16912
50655,11053,49,13660
50656,11053,120,14720
50657,11053,48,16291
50658,11053,50,17280
50659,11053,50,18267
50660,11053,48,17682
50661,11053,48,14718
50662,11053,50,11256
50663,11053,50,15278
50664,11053,50,15094
50665,11053,50,14236
50666,11053,50,15538
50667,11053,50,12143
50668,11053,50,19484
50669,11053,49,12124
50670,11053,48,12233
50671,11053,50,12797
50672,11053,48,16872
50673,11053,50,15008
50674,11053,50,11375
50675,11053,50,19960
50676,11053,48,16758
50677,11053,50,14210
50678,11053,60,14310
50679,11053,50,13451
50680,11053,48,15730
50681,11053,48,17794
50682,11053,50,18692
50683,11053,48,18034
50684,11053,50,18868
50685,11053,50,16233
50686,11053,50,16744
50687,11053,50,19392
50688,11053,50,16292
50689,11053,50,18592
50690,11053,50,16933
50691,11053,50,13124
50692,11053,48,17903
50693,11053,50,14714
50694,11053,50,12759
50695,11053,50,19670
50696,11053,48,19410
50697,11053,50,14677
50698,11053,48,14548
50699,11053,50,19478
50700,11053,50,20067
50701,11053,50,17525
50702,11053,50,16608
50703,11053,50,11176
50704,11053,50,14778
50705,11053,48,15256
50706,11053,50,16350
50707,11053,50,11842
50708,11053,48,17831
50709,11053,50,19124
50710,11053,85,13812
50711,11053,48,14152
50712,11053,50,14629
50713,11053,50,18070
50714,11053,120,14219
50715,11053,77,17930
50716,11053,49,19863
50717,11053,48,17131
50718,11053,50,12819
50719,11053,50,15817
50720,11053,120,11536
50721,11053,50,16381
50722,11053,50,13382
50723,11053,48,11982
50724,11053,50,18583
50725,11053,50,16542
50726,11053,48,15263
50727,11053,48,12103
50728,11053,50,12516
50729,11053,50,12952
50730,11053,50,16809
50731,11053,50,13556
50732,11053,50,11806
50733,11053,50,13431
50734,11053,85,17165
50735,11053,50,19966
50736,11053,50,11499
50737,11053,50,11599
50738,11053,50,12679
50739,11053,50,18841
50740,11053,50,14735
50741,11053,50,17535
50742,11053,48,11251
50743,11053,48,16635
50744,11053,48,18883
50745,11053,50,18887
50746,11053,48,12066
50747,11053,50,19659
50748,11053,48,16045
50749,11053,50,15750
50750,11053,50,15934
50751,11053,50,14009
50752,11053,50,18878
50753,11053,85,12558
50754,11053,50,11391
50755,11053,50,14929
50756,11053,48,11178
50757,11053,49,11181
50758,11053,50,19002
50759,11053,50,11523
50760,11053,48,19408
50761,11053,50,17658
50762,11053,50,14211
50763,11053,50,17198
50764,11053,48,19307
50765,11053,53,18879
50766,11053,48,12351
50767,11053,50,15779
50768,11053,50,11835
50769,11053,48,11101
50770,11053,50,15157
50771,11053,48,18137
50772,11053,50,19655
50773,11053,48,11947
50774,11053,50,12538
50775,11053,50,11769
50776,11053,50,12696
50777,11053,50,19648
50778,11053,50,17328
50779,11053,50,14524
50780,11053,50,11885
50781,11053,50,11240
50782,11053,48,11593
50783,11053,50,18440
50784,11053,48,11202
50785,11053,50,18140
50786,11053,50,16276
50787,11053,69,12276
50788,11053,48,13014
50789,11053,50,17256
50790,11053,50,12823
50791,11053,50,13843
50792,11053,50,15984
50793,11053,50,14333
50794,11053,48,13363
50795,11053,50,18597
50796,11053,50,15933
50797,11053,50,17308
50798,11053,48,12246
50799,11053,48,15909
50800,11053,50,13167
50801,11053,50,19198
50802,11053,50,14973
50803,11053,50,14693
50804,11053,48,13761
50805,11053,50,19420
50806,11053,50,16175
50807,11053,50,17355
50808,11053,120,15184
50809,11053,50,15122
50810,11053,50,19067
50811,11053,50,16142
50812,11053,50,17301
50813,11053,50,11878
50814,11053,50,16104
50815,11053,60,15765
50816,11053,50,12881
50817,11053,50,19523
50818,11053,50,18950
50819,11053,50,14118
50820,11053,50,12864
50821,11053,48,11940
50822,11053,48,11447
50823,11053,50,16792
50824,11053,49,15646
50825,11053,50,16180
50826,11053,48,18481
50827,11053,50,14461
50828,11053,50,17609
50829,11053,50,18373
50830,11053,50,16341
50831,11053,50,12317
50832,11053,50,11517
50833,11053,120,11253
50834,11053,48,15119
50835,11053,50,12465
50836,11053,50,17141
50837,11053,85,14269
50838,11053,50,18759
50839,11053,50,14192
50840,11053,48,14625
50841,11053,50,15373
50842,11053,50,16895
50843,11053,50,15729
50844,11053,49,16453
50845,11053,50,11838
50846,11053,69,19907
50847,11053,50,19466
50848,11053,50,18079
50849,11053,48,19499
50850,11053,48,16816
50851,11053,50,11939
50852,11053,50,16625
50853,11053,50,11170
50854,11053,50,18157
50855,11053,50,16230
50856,11053,50,13938
50857,11053,50,18153
50858,11053,50,16237
50859,11053,50,19811
50860,11053,50,13102
50861,11053,50,18746
50862,11053,50,14839
50863,11053,120,12880
50864,11053,50,11898
50865,11053,50,20072
50866,11053,50,13030
50867,11053,50,17163
50868,11053,50,19513
50869,11053,50,12082
50870,11053,50,14848
50871,11053,50,11994
50872,11053,48,12436
50873,11053,85,14601
50874,11053,50,15107
50875,11053,50,14606
50876,11053,50,12590
50877,11053,48,11322
50878,11053,50,12227
50879,11053,48,11986
50880,11053,50,11780
50881,11053,49,13005
50882,11053,48,14841
50883,11053,50,18006
50884,11053,50,19524
50885,11053,50,12939
50886,11053,48,15420
50887,11053,50,11075
50888,11053,50,19165
50889,11053,48,14031
50890,11053,50,13638
50891,11053,50,11841
50892,11053,50,14405
50893,11053,50,13027
50894,11053,50,18546
50895,11053,48,12273
50896,11053,48,16165
50897,11053,69,12854
50898,11053,49,14570
50899,11053,50,18634
50900,11053,48,11426
50901,11053,50,13288
50902,11053,50,13341
50903,11053,48,14722
50904,11053,50,12692
50905,11053,50,11703
50906,11053,50,13716
50907,11053,50,15231
50908,11053,50,19323
50909,11053,48,15947
50910,11053,50,13645
50911,11053,48,13537
50912,11053,50,12191
50913,11053,50,17267
50914,11053,50,12341
50915,11053,50,13174
50916,11053,50,13441
50917,11053,48,19594
50918,11053,79,17207
50919,11053,50,16389
50920,11053,50,16981
50921,11053,50,12473
50922,11053,50,13723
50923,11053,50,11969
50924,11053,50,13007
50925,11053,50,18155
50926,11053,48,11124
50927,11053,48,16027
50928,11053,50,18306
50929,11053,50,12383
50930,11053,69,14823
50931,11053,69,16653
50932,11053,48,13481
50933,11053,50,15193
50934,11053,48,11723
50935,11053,48,15816
50936,11053,50,18683
50937,11053,48,14271
50938,11053,50,16660
50939,11053,50,16818
50940,11053,50,16312
50941,11053,48,14007
50942,11053,50,12697
50943,11053,48,12727
50944,11053,50,12049
50945,11053,50,12188
50946,11053,48,14584
50947,11053,50,15572
50948,11053,50,19860
50949,11053,50,13013
50950,11053,50,11976
50951,11053,50,13064
50952,11053,50,11996
50953,11053,50,11845
50954,11053,77,13690
50955,11053,50,15209
50956,11053,50,17107
50957,11053,50,15503
50958,11053,49,11114
50959,11053,48,13926
50960,11053,85,16993
50961,11053,50,12600
50962,11053,50,15653
50963,11053,50,15747
50964,11053,50,17042
50965,11053,50,17086
50966,11053,50,15994
50967,11053,50,17479
50968,11053,50,14262
50969,11053,48,20020
50970,11053,50,11158
50971,11053,49,14393
50972,11053,50,13676
50973,11053,50,18432
50974,11053,50,14488
50975,11053,50,11315
50976,11053,48,18409
50977,11053,50,19024
50978,11053,50,14798
50979,11053,50,12199
50980,11053,49,18537
50981,11053,50,11541
50982,11053,48,11851
50983,11053,50,13900
50984,11053,48,11113
50985,11053,50,19324
50986,11053,50,16585
50987,11053,48,15294
50988,11053,50,17092
50989,11053,49,16928
50990,11053,50,15473
50991,11053,50,12043
50992,11053,120,16588
50993,11053,50,12818
50994,11053,48,14039
50995,11053,49,11199
50996,11053,50,14689
50997,11053,50,11844
50998,11053,48,11196
50999,11053,50,13378
51000,11053,50,13950
51001,11053,50,15089
51002,11053,50,17414
51003,11053,50,17985
51004,11053,50,13892
51005,11053,50,15541
51006,11053,50,16728
51007,11053,50,18985
51008,11053,50,18962
51009,11053,120,14996
51010,11053,108,13631
51011,11053,48,19328
51012,11053,50,11702
51013,11053,50,15143
51014,11053,50,13553
51015,11053,50,16442
51016,11053,50,11793
51017,11053,50,20089
51018,11053,50,13319
51019,11053,50,17852
51020,11053,48,18386
51021,11053,85,11412
51022,11053,50,19862
51023,11053,48,17446
51024,11053,50,18009
51025,11053,48,15800
51026,11053,50,15226
51027,11053,49,16094
51028,11053,50,17316
51029,11053,48,12672
51030,11053,50,11656
51031,11053,50,19881
51032,11053,50,11127
51033,11053,50,15430
51034,11053,50,12406
51035,11053,120,12876
51036,11053,48,17796
51037,11053,50,18271
51038,11053,50,15733
51039,11053,50,13237
51040,11053,50,16479
51041,11053,48,15824
51042,11053,50,14223
51043,11053,48,14571
51044,11053,50,13159
51045,11053,50,12691
51046,11053,48,18800
51047,11053,50,18402
51048,11053,50,14822
51049,11053,50,19098
51050,11053,50,14247
51051,11053,85,17049
51052,11053,50,11584
51053,11053,50,19016
51054,11053,50,18213
51055,11053,50,14302
51056,11053,48,16563
51057,11053,48,17290
51058,11053,48,18494
51059,11053,50,12215
51060,11053,50,19997
51061,11053,50,11152
51062,11053,50,12996
51063,11053,50,19084
51064,11053,50,16348
51065,11053,50,12345
51066,11053,50,14847
51067,11053,50,18636
51068,11053,50,17139
51069,11053,50,14135
51070,11053,50,14820
51071,11053,50,17717
51072,11053,48,13458
51073,11053,50,12054
51074,11053,50,11576
51075,11053,48,15702
51076,11053,50,20066
51077,11053,48,13691
51078,11053,48,17782
51079,11053,50,19138
51080,11053,50,19827
51081,11053,120,16824
51082,11053,50,14551
51083,11053,48,15791
51084,11053,50,13440
51085,11053,50,12445
51086,11053,50,16225
51087,11053,50,12894
51088,11053,50,14844
51089,11053,50,19789
51090,11053,50,15334
51091,11053,48,19665
51092,11053,50,11953
51093,11053,85,11062
51094,11053,69,12010
51095,11053,48,11325
51096,11053,50,13189
51097,11053,48,12549
51098,11053,50,14390
51099,11053,50,14759
51100,11053,50,17884
51101,11053,50,15494
51102,11053,48,14619
51103,11053,50,18723
51104,11053,50,14195
51105,11053,50,12298
51106,11053,50,13875
51107,11053,49,18524
51108,11053,50,13103
51109,11053,48,13685
51110,11053,50,15279
51111,11053,50,16283
51112,11053,50,13548
51113,11053,50,15827
51114,11053,50,11076
51115,11053,50,16969
51116,11053,48,15314
51117,11053,50,16965
51118,11053,50,17370
51119,11053,50,11978
51120,11053,50,11807
51121,11053,50,18354
51122,11053,48,14470
51123,11053,50,16612
51124,11053,50,18128
51125,11053,50,12684
51126,11053,50,16050
51127,11053,50,18044
51128,11053,49,17408
51129,11053,50,13668
51130,11053,50,19515
51131,11053,50,14041
51132,11053,77,17222
51133,11053,50,11891
51134,11053,48,18350
51135,11053,50,14204
51136,11053,79,18473
51137,11053,50,17874
51138,11053,50,15965
51139,11053,85,12675
51140,11053,50,16207
51141,11053,50,13507
51142,11053,50,18105
51143,11053,50,16327
51144,11053,85,13080
51145,11053,50,15893
51146,11053,60,14977
51147,11053,50,15775
51148,11053,48,17677
51149,11053,49,18421
51150,11053,50,18101
51151,11053,79,16688
51152,11053,85,12498
51153,11053,48,19766
51154,11053,50,18913
51155,11053,50,13034
51156,11053,50,16108
51157,11053,48,13347
51158,11053,48,15762
51159,11053,107,12845
51160,11053,50,12249
51161,11053,50,14005
51162,11053,50,12371
51163,11053,48,14568
51164,11053,48,16870
51165,11053,48,18325
51166,11053,50,14360
51167,11053,120,14723
51168,11053,50,15110
51169,11053,50,13529
51170,11053,50,17325
51171,11053,50,18918
51172,11053,68,13155
51173,11053,48,16406
51174,11053,120,17371
51175,11053,50,12381
51176,11053,48,12138
51177,11053,50,19443
51178,11053,50,11341
51179,11053,50,17662
51180,11053,85,14393
51181,11053,50,11272
51182,11053,66,17578
51183,11053,48,15866
51184,11053,50,11525
51185,11053,50,17438
51186,11053,120,15634
51187,11053,48,18908
51188,11053,48,16116
51189,11053,50,17453
51190,11053,53,12845
51191,11053,48,14139
51192,11053,48,14124
51193,11053,50,11694
51194,11053,50,16611
51195,11053,50,11435
51196,11053,50,16134
51197,11053,49,16918
51198,11053,50,14491
51199,11053,48,18811
51200,11053,50,13042
51201,11053,81,18813
51202,11053,50,12413
51203,11053,50,12313
51204,11053,50,17894
51205,11053,50,14958
51206,11053,50,14209
51207,11053,50,20087
51208,11053,69,12972
51209,11053,50,15840
51210,11053,48,14019
51211,11053,50,12705
51212,11053,50,16802
51213,11053,48,16737
51214,11053,57,15937
51215,11053,50,16066
51216,11053,50,15252
51217,11053,50,15514
51218,11053,50,13808
51219,11053,50,12020
51220,11053,49,14354
51221,11053,50,17202
51222,11053,50,12486
51223,11053,48,12205
51224,11053,50,12283
51225,11053,48,12891
51226,11053,50,18278
51227,11053,50,12788
51228,11053,50,17474
51229,11053,79,18182
51230,11053,50,13648
51231,11053,49,14603
51232,11053,120,19614
51233,11053,48,15766
51234,11053,50,15638
51235,11053,48,12654
51236,11053,48,12303
51237,11053,50,17157
51238,11053,48,11135
51239,11053,50,16889
51240,11053,48,11610
51241,11053,50,16682
51242,11053,48,11151
51243,11053,50,18671
51244,11053,50,19639
51245,11053,50,12038
51246,11053,50,16357
51247,11053,48,11095
51248,11053,48,15422
51249,11053,48,16632
51250,11053,85,11298
51251,11053,50,12296
51252,11053,50,11805
51253,11053,50,12015
51254,11053,50,17130
51255,11053,48,18447
51256,11053,50,15509
51257,11053,69,16107
51258,11053,50,14781
51259,11053,50,14743
51260,11053,48,16780
51261,11053,50,14917
51262,11053,79,12728
51263,11053,50,18033
51264,11053,50,11296
51265,11053,50,15046
51266,11053,50,18000
51267,11053,50,11685
51268,11053,50,19402
51269,11053,50,14212
51270,11053,79,13020
51271,11053,50,11171
51272,11053,50,16896
51273,11053,48,19661
51274,11053,50,15384
51275,11053,50,13756
51276,11053,50,17367
51277,11053,50,12001
51278,11053,50,16820
51279,11053,50,16365
51280,11053,57,19040
51281,11053,48,16751
51282,11053,120,18941
51283,11053,50,18847
51284,11053,50,16393
51285,11053,50,19213
51286,11053,48,19145
51287,11053,50,14133
51288,11053,85,19223
51289,11053,62,12681
51290,11053,48,19345
51291,11053,50,14643
51292,11053,50,13221
51293,11053,50,19753
51294,11053,50,17944
51295,11053,49,17757
51296,11053,50,12940
51297,11053,50,11778
51298,11053,50,14045
51299,11053,50,17430
51300,11053,50,15724
51301,11053,50,13526
51302,11053,48,17978
51303,11053,50,16109
51304,11053,49,19700
51305,11053,50,19273
51306,11053,50,14890
51307,11053,120,16432
51308,11053,50,12475
51309,11053,50,17924
51310,11053,50,12028
51311,11053,69,14042
51312,11053,50,12571
51313,11053,50,20035
51314,11053,50,14465
51315,11053,50,19097
51316,11053,48,19954
51317,11053,50,13374
51318,11053,50,16270
51319,11053,48,15144
51320,11053,48,18694
51321,11053,50,11739
51322,11053,50,13781
51323,11053,48,16227
51324,11053,50,16857
51325,11053,50,16745
51326,11053,69,15953
51327,11053,50,19590
51328,11053,48,13078
51329,11053,50,11970
51330,11053,50,19125
51331,11053,50,19779
51332,11053,50,16372
51333,11053,48,11492
51334,11053,48,11516
51335,11053,50,12411
51336,11053,48,16029
51337,11053,50,13339
51338,11053,77,19807
51339,11053,50,12914
51340,11053,50,11385
51341,11053,50,11707
51342,11053,50,15370
51343,11053,120,17377
51344,11053,50,14054
51345,11053,50,13538
51346,11053,50,19190
51347,11053,50,19564
51348,11053,50,15784
51349,11053,50,18699
51350,11053,48,18531
51351,11053,50,12987
51352,11053,50,13214
51353,11053,50,11071
51354,11053,50,12055
51355,11053,50,13010
51356,11053,50,12265
51357,11053,48,20029
51358,11053,48,11345
51359,11053,50,12534
51360,11053,48,13947
51361,11053,50,17074
51362,11053,50,19679
51363,11053,50,16915
51364,11053,50,17752
51365,11053,50,19877
51366,11053,48,19131
51367,11053,48,12034
51368,11053,48,14458
51369,11053,48,16195
51370,11053,50,17631
51371,11053,48,16333
51372,11053,50,11692
51373,11053,50,16499
51374,11053,50,18961
51375,11053,50,19658
51376,11053,50,12740
51377,11053,50,11074
51378,11053,50,11544
51379,11053,50,16064
51380,11053,50,18321
51381,11053,50,14003
51382,11053,50,19100
51383,11053,50,16827
51384,11053,50,12228
51385,11053,50,11638
51386,11053,49,14269
51387,11053,50,13158
51388,11053,50,13283
51389,11053,120,12027
51390,11053,50,18591
51391,11053,50,16098
51392,11053,90,16658
51393,11053,90,11064
51394,11053,90,11582
51395,11053,90,12419
51396,11053,90,15657
51397,11053,90,16719
51398,11053,90,13262
51399,11053,90,19901
51400,11053,90,15249
51401,11053,90,18621
51402,11053,90,11475
51403,11053,90,12047
51404,11053,90,19681
51405,11053,90,16714
51406,11053,90,18924
51407,11053,90,19894
51408,11053,90,15777
51409,11053,90,12307
51410,11053,90,18461
51411,11053,90,17949
51412,11053,90,16853
51413,11053,90,19822
51414,11053,90,15685
51415,11053,90,12741
51416,11053,90,14259
51417,11053,90,12238
51418,11053,90,12276
51419,11053,90,19907
51420,11053,90,12854
51421,11053,90,14823
51422,11053,90,16653
51423,11053,90,12010
51424,11053,90,12972
51425,11053,90,16107
51426,11053,90,14042
51427,11053,90,15953
51428,11233,6,11055
51429,12387,6,11053
51430,17603,10,11054
51431,15590,11,11056
51432,19147,13,11057
51433,19828,23,11053
51434,17567,12,11056
51435,19712,11,11054
51436,19072,7,11053
51437,15813,11,11053
51438,13700,11,11056
51439,11522,11,11054
51440,18516,12,11053
51441,18516,15,11053
51442,14754,11,11053
51443,19913,11,11053
51444,17186,11,11053
51445,11108,11,11053
51446,16499,11,11053
51447,11903,11,11053
51448,13735,11,11053
51449,14575,11,11053
51450,16352,11,11055
51451,17806,23,11053
51452,19022,6,11056
51453,17963,6,11056
51454,13582,8,11055
51455,14572,12,11054
51456,13957,18,11057
51457,15331,18,11057
51458,18646,18,11057
51459,17530,6,11053
