,h,r,t
35697,6380,0,10979
53825,10224,0,10795
15901,2792,0,10734
36460,6551,0,10940
20601,3656,0,10812
55676,10654,0,10913
12431,2181,0,10849
20137,3561,0,10797
23495,4144,0,10795
30124,5239,0,10720
38649,7041,0,10724
16043,2813,0,11020
23869,4207,0,11026
45729,8513,0,10880
24501,4305,0,11026
54006,10268,0,10744
27661,4831,0,11027
6757,1151,0,10764
31962,5594,0,10734
38156,6935,0,10758
50055,9389,0,10876
1599,293,0,10848
2969,514,0,10714
38627,7038,0,10851
5288,906,0,10880
13992,2458,0,11018
20250,3582,0,10757
11888,2091,0,11018
14223,2503,0,11022
5976,1017,0,10799
11972,2106,0,10764
678,118,0,10820
48168,9003,0,10847
5555,952,0,10742
15713,2761,0,11021
36998,6674,0,11026
25294,4421,0,10715
48138,8996,0,10723
12187,2142,0,11017
8974,1578,0,10720
49654,9312,0,11022
25558,4463,0,10775
44637,8273,0,10800
23033,4071,0,10802
40202,7344,0,10717
22314,3957,0,11025
3357,592,0,10764
49774,9335,0,10741
21007,3730,0,10904
38391,6989,0,10940
27708,4837,0,10795
37245,6733,0,10749
22510,3988,0,11019
29143,5054,0,10937
32068,5617,0,10717
51437,9685,0,10789
38524,7016,0,10979
50680,9520,0,11046
49157,9208,0,10759
55589,10630,0,10894
5763,978,0,10786
13577,2387,0,10922
19527,3443,0,11010
22652,4011,0,11020
34299,6087,0,10815
30624,5329,0,10743
48045,8976,0,10764
37889,6877,0,10795
55799,10660,0,11020
36204,6493,0,10884
52856,10006,0,10918
21408,3804,0,11018
29751,5160,0,10754
48299,9031,0,10732
2215,390,0,10730
22138,3924,0,11018
17658,3115,0,11019
21886,3877,0,11019
19244,3396,0,10730
45540,8473,0,10738
6064,1036,0,10746
27043,4721,0,10820
17276,3042,0,11024
30313,5268,0,10724
21330,3791,0,11018
5730,971,0,10971
46732,8711,0,10905
3976,711,0,10874
51343,9665,0,10744
12079,2122,0,11027
46400,8642,0,10771
5090,888,0,10797
54551,10392,0,10714
26873,4687,0,10806
37190,6722,0,10812
22145,3926,0,10830
50634,9509,0,10841
41760,7664,0,10803
21292,3780,0,10843
6398,1093,0,10717
2442,422,0,10894
44332,8207,0,10846
20194,3572,0,10795
32154,5633,0,10803
35353,6308,0,10811
2044,366,0,10950
34772,6197,0,10940
31878,5582,0,10764
46331,8629,0,10780
18012,3168,0,11018
12256,2155,0,10838
32969,5814,0,10940
23796,4197,0,11034
47106,8779,0,10837
36423,6543,0,10787
23149,4087,0,10773
12437,2183,0,10738
39383,7178,0,10979
53342,10111,0,10753
9697,1709,0,10725
3141,549,0,10717
47032,8769,0,10911
55786,10659,0,10762
52684,9963,0,10715
31157,5441,0,10734
4820,835,0,10801
1316,238,0,10899
19549,3448,0,10717
2307,400,0,10786
40018,7305,0,10726
32023,5606,0,10764
6497,1110,0,10890
37796,6854,0,10787
3624,645,0,10785
30986,5400,0,10751
39435,7190,0,10800
11327,1996,0,11021
17676,3117,0,11017
27205,4756,0,10750
37469,6785,0,10758
5405,931,0,10922
27545,4811,0,10996
52993,10040,0,10820
39103,7125,0,10938
26386,4590,0,11002
8147,1400,0,10997
45401,8441,0,10797
19170,3379,0,10815
9909,1750,0,10756
17800,3135,0,11020
31192,5448,0,10727
11338,1998,0,10865
51335,9662,0,10766
12784,2240,0,10779
54737,10439,0,10828
51757,9752,0,10813
31318,5471,0,10765
28959,5026,0,11034
38855,7075,0,10880
17823,3139,0,11021
32643,5738,0,10717
40400,7380,0,10812
50885,9568,0,10878
50517,9490,0,10789
12195,2144,0,11022
46775,8717,0,10735
13930,2447,0,10853
16092,2821,0,10745
29635,5136,0,11027
33607,5949,0,10787
3007,522,0,10896
5699,969,0,10717
23205,4096,0,10798
26774,4665,0,10797
8748,1539,0,10814
28442,4937,0,10715
6150,1045,0,10726
8913,1568,0,10717
26533,4618,0,10854
16017,2810,0,11022
2344,406,0,10792
16579,2918,0,11022
27204,4756,0,10734
9896,1747,0,10768
29260,5076,0,11021
33380,5903,0,10940
40544,7408,0,10717
34327,6091,0,10800
4430,776,0,10736
49780,9336,0,10795
39278,7157,0,10787
36639,6594,0,10979
12588,2208,0,10846
25398,4443,0,10715
23007,4067,0,11026
51018,9593,0,10735
17968,3159,0,11019
47122,8782,0,10803
32934,5805,0,10840
7295,1249,0,10715
28356,4922,0,11018
47923,8952,0,10850
21883,3876,0,11020
8802,1546,0,10734
26098,4549,0,11017
41340,7583,0,10773
44621,8270,0,10795
41157,7540,0,10735
24119,4239,0,11019
32361,5673,0,10718
26929,4697,0,10756
25532,4458,0,11024
36067,6460,0,10714
48815,9134,0,10798
53589,10171,0,10779
9757,1716,0,10721
24224,4258,0,11019
34901,6227,0,10800
26239,4568,0,11025
51850,9772,0,10734
38754,7056,0,10863
31772,5562,0,10730
46419,8644,0,10779
9737,1713,0,10764
25169,4403,0,10996
27387,4782,0,10803
7677,1325,0,10717
17300,3047,0,11024
26895,4692,0,10806
55426,10602,0,10715
4110,728,0,10846
27483,4797,0,10847
11482,2021,0,11019
11649,2050,0,11027
10785,1914,0,10721
15377,2700,0,10835
1961,348,0,10880
7610,1310,0,10773
49521,9286,0,10830
18241,3210,0,11024
27061,4726,0,10791
15973,2803,0,11024
45603,8490,0,10726
41807,7677,0,10802
16911,2976,0,11021
24456,4297,0,11018
28226,4901,0,11025
43138,7947,0,11021
11577,2039,0,11021
55473,10610,0,10740
7000,1190,0,10875
8578,1499,0,10864
15442,2713,0,10768
6668,1134,0,10889
19332,3408,0,10868
18491,3261,0,10787
24452,4295,0,10846
19576,3454,0,10773
49456,9273,0,10734
29390,5094,0,10717
10698,1903,0,11021
36011,6446,0,10717
41078,7515,0,10735
54116,10293,0,11047
33664,5959,0,10717
37037,6684,0,10979
10977,1945,0,10868
40258,7354,0,10767
16018,2810,0,11023
1196,222,0,10865
13205,2319,0,10996
9924,1754,0,10735
35801,6403,0,10808
45530,8470,0,10846
24978,4371,0,10735
27344,4776,0,11026
24908,4361,0,11026
33007,5824,0,10743
10924,1937,0,11021
41793,7674,0,10764
22315,3957,0,11021
23687,4179,0,10776
40183,7339,0,10767
435,81,0,10715
48206,9011,0,10715
40839,7467,0,10750
2322,402,0,10803
36578,6578,0,10785
13467,2368,0,10733
37607,6813,0,10727
54796,10453,0,10744
51095,9609,0,10738
17838,3142,0,11017
31564,5522,0,10755
6664,1133,0,10795
22387,3968,0,10812
13817,2428,0,10780
9720,1711,0,10810
44935,8334,0,10802
44127,8156,0,11027
3658,654,0,10774
23359,4122,0,10847
7774,1343,0,10876
53049,10054,0,10720
45498,8461,0,10806
29699,5149,0,10830
43628,8044,0,10717
21831,3870,0,11026
49319,9237,0,10748
3091,538,0,10731
19847,3508,0,10876
25735,4488,0,11020
43970,8121,0,10719
19788,3494,0,10714
7001,1190,0,10868
44076,8146,0,11018
28831,5001,0,11020
34561,6145,0,10940
20210,3574,0,10745
10082,1788,0,10846
32330,5668,0,10765
28865,5007,0,11017
46128,8596,0,10793
29556,5125,0,11019
9278,1631,0,10814
51885,9780,0,10739
19337,3409,0,10742
47343,8828,0,10880
45757,8518,0,10753
6435,1101,0,10799
43041,7925,0,11021
29817,5175,0,10827
16703,2940,0,11020
17876,3146,0,11023
10532,1874,0,11019
8828,1548,0,10797
27993,4874,0,11025
904,167,0,10719
17523,3091,0,11022
27636,4828,0,10996
36845,6642,0,10940
6672,1135,0,10825
25252,4416,0,10774
40451,7389,0,10764
27547,4812,0,10716
16783,2955,0,11026
16932,2979,0,10744
49633,9308,0,10734
47183,8795,0,10820
44564,8259,0,10715
7188,1226,0,10746
45205,8396,0,10863
42544,7827,0,10723
10650,1894,0,11020
49048,9188,0,10779
18276,3217,0,11026
2069,371,0,10838
46641,8694,0,10717
31235,5458,0,10915
51816,9763,0,10764
30465,5299,0,10764
13251,2331,0,10996
55763,10659,0,10812
55229,10557,0,10717
13036,2285,0,11021
27886,4860,0,10764
4246,748,0,10734
46304,8622,0,10795
47728,8915,0,10735
33726,5971,0,10715
30007,5213,0,10718
49492,9281,0,10754
33175,5857,0,10755
30782,5363,0,10806
40266,7355,0,10801
14017,2463,0,11020
41136,7534,0,10812
6179,1053,0,10851
6172,1052,0,10735
25021,4379,0,10850
25265,4417,0,10733
15634,2747,0,10734
30407,5288,0,10720
53433,10132,0,10715
6186,1054,0,10755
9828,1730,0,10734
1060,199,0,10909
1774,324,0,10841
31862,5578,0,10803
19691,3473,0,11030
39578,7221,0,10731
17080,3008,0,11024
42680,7849,0,11024
37926,6885,0,10940
52731,9975,0,10843
33896,6008,0,10979
11571,2038,0,11017
14564,2561,0,11021
29513,5115,0,10842
43977,8123,0,10773
18439,3251,0,11017
19892,3517,0,10885
29802,5171,0,10795
33038,5830,0,10812
3848,692,0,10863
23017,4068,0,11027
29160,5057,0,11021
31672,5542,0,10891
22110,3919,0,10715
48327,9036,0,10803
4041,725,0,10921
43265,7975,0,10727
9587,1690,0,11015
51975,9801,0,10760
55170,10543,0,10734
37353,6757,0,10715
42263,7767,0,10723
43716,8065,0,10750
28878,5009,0,10725
4871,845,0,10771
26137,4555,0,11021
17936,3156,0,11027
16628,2927,0,11017
27671,4832,0,11017
33192,5861,0,10873
37632,6819,0,10988
24325,4275,0,11034
38283,6965,0,10979
32203,5643,0,10795
45375,8435,0,10904
5335,915,0,10727
38049,6913,0,10755
17932,3155,0,11021
50063,9390,0,10721
45568,8480,0,10886
19325,3406,0,10764
17162,3023,0,11022
24035,4228,0,11019
2818,486,0,10734
14820,2602,0,11023
42138,7745,0,10794
49175,9213,0,10938
52752,9981,0,10744
46556,8672,0,10758
43978,8123,0,10795
22127,3922,0,11027
45850,8539,0,10784
2867,497,0,10767
21284,3778,0,10996
39053,7114,0,10785
25218,4411,0,11022
6035,1029,0,10735
31252,5458,0,10909
16839,2964,0,10996
14119,2485,0,11022
44053,8140,0,11023
44131,8156,0,11022
48294,9029,0,10857
21619,3843,0,11026
36914,6657,0,10734
45614,8493,0,10876
40126,7325,0,10766
38870,7077,0,10795
20672,3670,0,11017
44598,8265,0,10880
17665,3115,0,11024
12765,2238,0,10720
858,156,0,10889
1555,284,0,10746
18329,3227,0,10990
9129,1598,0,10796
23507,4146,0,11027
31717,5551,0,10715
3670,657,0,10833
49736,9327,0,10789
38830,7071,0,10825
43671,8055,0,10717
8492,1480,0,10768
36963,6667,0,10828
41875,7691,0,11020
50158,9414,0,10756
36467,6552,0,10787
38453,7003,0,10893
33633,5953,0,10908
42530,7824,0,10847
47232,8804,0,10809
45867,8542,0,10843
11685,2054,0,11022
10392,1849,0,11023
41211,7555,0,10755
37679,6829,0,10940
21481,3818,0,11019
18592,3279,0,11024
27790,4848,0,11021
39884,7285,0,10787
2939,510,0,10764
52915,10021,0,10804
40716,7442,0,11017
9025,1588,0,10766
13058,2290,0,10796
30039,5221,0,10715
800,141,0,10749
29040,5037,0,11022
5947,1012,0,10717
11399,2008,0,11024
16345,2872,0,10734
48781,9126,0,10927
20008,3536,0,10789
22264,3947,0,10916
54641,10415,0,10830
16996,2993,0,10766
14256,2509,0,11019
38759,7057,0,10758
4927,856,0,10779
2202,387,0,10752
3705,664,0,10767
39120,7127,0,10787
16287,2858,0,10996
10224,1820,0,10717
41141,7535,0,10908
27418,4786,0,10900
19761,3488,0,10727
42846,7887,0,10882
27633,4827,0,11023
6148,1045,0,10803
33795,5988,0,10786
44672,8281,0,10773
8096,1388,0,10876
41379,7590,0,10746
22892,4052,0,11034
15988,2805,0,10742
39493,7206,0,11034
29744,5159,0,10755
17257,3038,0,11020
37110,6702,0,10785
36564,6575,0,10940
50988,9585,0,10753
27157,4748,0,10773
8183,1410,0,11000
7080,1206,0,10755
2361,408,0,10949
28906,5016,0,10996
50443,9470,0,10773
17315,3049,0,11023
32814,5777,0,10755
35541,6349,0,10979
31769,5562,0,10744
54320,10342,0,10794
40766,7454,0,10795
54928,10482,0,10793
16935,2980,0,10768
48279,9027,0,10820
536,94,0,10755
30734,5353,0,10794
10595,1885,0,11027
21351,3795,0,11024
7057,1202,0,10852
43961,8119,0,10820
49264,9226,0,10794
633,113,0,10716
15050,2635,0,11024
46578,8678,0,10827
22810,4039,0,11021
30340,5273,0,10850
33562,5938,0,10714
22049,3907,0,10773
28019,4876,0,11026
55656,10649,0,11015
44546,8255,0,10714
40388,7378,0,10718
10161,1806,0,10732
29462,5107,0,11023
8132,1395,0,10727
4204,741,0,10863
10345,1841,0,10922
12347,2167,0,10996
34126,6059,0,10743
32091,5622,0,11022
14991,2627,0,10755
55194,10550,0,10866
1933,344,0,10757
36142,6478,0,10868
31480,5505,0,10717
3114,544,0,10793
50528,9491,0,10820
55567,10626,0,10938
1245,231,0,10873
45174,8388,0,10828
14516,2554,0,11023
5573,955,0,10831
33781,5984,0,10809
4732,822,0,10776
12128,2130,0,11022
46971,8759,0,10843
38426,6998,0,10787
54222,10320,0,10807
36868,6648,0,10787
14506,2552,0,11023
42773,7871,0,11018
25079,4388,0,11021
22573,4002,0,10882
31043,5414,0,10767
54981,10492,0,10946
41309,7577,0,10821
1276,234,0,10721
8103,1390,0,10717
13320,2342,0,10919
55241,10560,0,10773
51578,9713,0,10803
29617,5134,0,10758
53611,10176,0,10717
25478,4453,0,11024
5365,922,0,10780
38606,7034,0,10877
18600,3281,0,11024
55068,10516,0,10734
38132,6932,0,10765
18073,3179,0,11027
11101,1963,0,10936
26292,4575,0,11019
12279,2158,0,10892
45267,8410,0,10715
41985,7714,0,10764
9727,1712,0,10820
52067,9818,0,10814
28128,4889,0,11034
50392,9460,0,10756
35503,6341,0,10785
5419,933,0,10719
23698,4181,0,10715
41498,7614,0,10717
55816,10664,0,10764
34609,6157,0,10753
10238,1823,0,10767
1495,274,0,10869
37810,6857,0,10782
40211,7345,0,10714
7400,1270,0,10800
55282,10571,0,10723
31419,5490,0,10764
45368,8433,0,10717
4146,734,0,10830
1309,237,0,10714
38288,6966,0,10979
8394,1462,0,10734
1865,338,0,10894
12976,2274,0,11023
50998,9588,0,10721
3796,686,0,10795
29154,5057,0,11034
9940,1759,0,10717
42386,7792,0,10764
22969,4062,0,11026
32705,5750,0,10715
55345,10584,0,10803
1203,223,0,10796
44021,8134,0,11007
46564,8674,0,10876
47103,8779,0,10749
27401,4784,0,10878
1383,252,0,10764
36948,6663,0,11017
28718,4987,0,11024
5660,966,0,10964
25874,4509,0,11021
51657,9727,0,10753
40353,7371,0,10715
26725,4654,0,11005
36280,6510,0,10988
23767,4192,0,11034
22778,4035,0,11017
28778,4995,0,11026
18710,3300,0,10853
46815,8726,0,10806
47799,8929,0,10950
7155,1220,0,10719
34324,6090,0,10717
3089,538,0,10869
12313,2161,0,10812
52073,9820,0,10717
39282,7158,0,10787
36562,6574,0,10996
37808,6857,0,10715
12666,2220,0,10833
36732,6617,0,10758
42363,7786,0,10715
32819,5777,0,10766
48770,9123,0,10734
4331,761,0,10800
27152,4748,0,10719
50358,9452,0,10966
23899,4211,0,11019
1419,257,0,10734
18937,3336,0,11020
8643,1514,0,10780
8011,1375,0,10726
18695,3297,0,11020
39371,7175,0,10758
13381,2353,0,11023
31321,5472,0,10793
37813,6858,0,10884
8165,1406,0,10997
27654,4830,0,11027
25731,4487,0,10871
14866,2609,0,10714
36802,6631,0,10717
35989,6441,0,10734
48589,9090,0,10878
4126,730,0,10792
50923,9574,0,10815
2242,391,0,10795
19155,3376,0,10750
24994,4373,0,11017
20863,3706,0,11019
8138,1397,0,10997
471,85,0,10846
11933,2100,0,10734
47204,8798,0,10745
8219,1421,0,10783
34573,6148,0,10843
46131,8597,0,10755
53572,10166,0,10743
9452,1664,0,10715
40982,7493,0,10734
54529,10387,0,10773
18195,3200,0,11020
15651,2750,0,11027
35936,6431,0,10825
34296,6087,0,10747
26955,4703,0,10782
19191,3385,0,10779
30602,5324,0,10774
1104,206,0,10717
34283,6087,0,10810
52103,9826,0,10812
10111,1794,0,10767
49329,9239,0,10838
24570,4316,0,11023
32128,5630,0,10781
38439,7001,0,10903
30056,5225,0,10815
2023,362,0,10734
17597,3106,0,10723
53450,10136,0,10902
37517,6795,0,10785
45385,8438,0,10782
34359,6099,0,10884
51965,9800,0,10848
52089,9823,0,10850
42691,7851,0,11022
35914,6430,0,10820
21859,3874,0,11034
1066,200,0,10727
3090,538,0,10719
1183,219,0,10742
24234,4259,0,11017
37787,6852,0,10787
40259,7354,0,10820
9614,1695,0,10734
367,69,0,10834
34699,6178,0,10787
21475,3816,0,11024
19655,3467,0,10723
27586,4820,0,10715
47140,8787,0,10717
52010,9804,0,10727
13417,2360,0,11021
45617,8494,0,10714
22287,3953,0,11025
1477,269,0,10807
5659,966,0,10864
8479,1478,0,10830
16354,2874,0,11023
27177,4752,0,11005
26613,4636,0,10854
35562,6352,0,10919
5725,971,0,10909
51632,9722,0,10778
31973,5596,0,10746
24897,4359,0,11018
11654,2050,0,11020
52037,9811,0,10747
24125,4241,0,11034
44122,8156,0,11034
36256,6505,0,10828
43566,8035,0,10717
9188,1606,0,10719
44395,8221,0,10795
40841,7467,0,10734
23635,4170,0,11035
51924,9790,0,10727
12917,2263,0,11019
46159,8602,0,10727
51041,9597,0,10815
15126,2651,0,11019
54485,10380,0,10812
50646,9512,0,10809
32486,5700,0,10803
17772,3130,0,11020
32166,5634,0,10731
21005,3730,0,10717
50482,9480,0,10850
46543,8669,0,10764
22288,3953,0,11034
18646,3288,0,11024
6922,1177,0,10717
12877,2257,0,11024
26610,4635,0,10854
24222,4258,0,11025
52020,9807,0,10795
36121,6472,0,10988
50693,9524,0,10745
32162,5633,0,10717
2199,386,0,10784
19015,3350,0,11024
16842,2965,0,11020
29626,5135,0,11022
55311,10578,0,10714
6483,1110,0,10735
33262,5878,0,10940
33678,5961,0,10889
1570,288,0,10830
2358,408,0,10869
36749,6621,0,10940
2702,468,0,10883
17931,3155,0,11022
14517,2554,0,11024
42565,7831,0,10820
33792,5987,0,10884
8048,1381,0,10937
41501,7614,0,10756
10781,1913,0,11024
18389,3240,0,11020
21326,3789,0,11019
6347,1085,0,10980
24046,4230,0,11018
30470,5300,0,10766
26556,4623,0,10858
20700,3674,0,10742
25098,4390,0,11024
29352,5088,0,11020
15240,2675,0,11019
11300,1991,0,10755
21060,3739,0,10809
6919,1176,0,10775
17139,3019,0,11017
9719,1710,0,10766
27516,4805,0,10765
51462,9690,0,10720
12066,2121,0,11017
45129,8379,0,10820
37630,6819,0,10940
11604,2044,0,11017
45735,8514,0,10836
50916,9572,0,10753
34543,6141,0,11033
2388,414,0,10808
24638,4323,0,11026
47689,8910,0,10871
50126,9407,0,10886
1917,343,0,10765
8993,1583,0,10724
4365,769,0,10795
2142,383,0,10764
23630,4168,0,11035
17165,3023,0,11024
40328,7364,0,10766
12772,2239,0,10748
42177,7751,0,10734
14028,2466,0,11018
45921,8553,0,10843
38648,7041,0,10744
30213,5253,0,10798
16505,2905,0,11017
6964,1184,0,10719
23229,4100,0,10734
395,73,0,10822
7620,1312,0,10922
30821,5367,0,10757
4091,727,0,10893
42372,7789,0,10834
22050,3907,0,10802
39633,7231,0,10988
39034,7111,0,10746
49342,9243,0,10904
16180,2838,0,10757
7362,1263,0,10873
10001,1771,0,10736
30033,5219,0,10866
32948,5809,0,10755
30184,5245,0,10734
16008,2808,0,11025
1825,331,0,10778
36683,6606,0,10812
49622,9307,0,10851
35730,6387,0,10828
28591,4967,0,11034
32601,5730,0,10755
14876,2610,0,11022
40775,7455,0,11020
14350,2528,0,10742
45229,8402,0,10715
715,126,0,10793
20512,3635,0,10734
33017,5825,0,10940
38302,6970,0,10715
25359,4435,0,10996
4245,747,0,10758
42538,7825,0,10965
45360,8431,0,10817
40439,7387,0,11017
32001,5601,0,10764
54978,10492,0,10921
52389,9891,0,10758
25387,4441,0,11021
13296,2339,0,11022
12794,2242,0,11022
39920,7293,0,10747
33111,5844,0,10755
44153,8162,0,11019
55122,10531,0,10764
3704,663,0,10828
122,23,0,10735
16327,2867,0,11023
625,111,0,10755
52506,9920,0,10775
1416,256,0,10808
14206,2499,0,10809
23683,4178,0,10996
11664,2052,0,11021
37628,6818,0,10787
27807,4851,0,11017
52361,9884,0,10793
2924,506,0,10720
4264,751,0,10764
28551,4958,0,10880
35036,6255,0,10801
30546,5312,0,10888
16655,2931,0,11020
11866,2087,0,11019
12461,2187,0,10787
27606,4822,0,11024
21865,3874,0,11021
44252,8188,0,10817
21981,3897,0,11021
8905,1565,0,10784
43216,7965,0,11017
25427,4449,0,10770
54048,10278,0,10719
27295,4768,0,11024
181,35,0,10790
52551,9931,0,10835
24193,4254,0,10996
27759,4844,0,11026
17901,3150,0,10744
17461,3077,0,11020
46362,8634,0,10773
34389,6107,0,10815
17836,3141,0,11024
18408,3244,0,11022
50109,9402,0,10803
55379,10592,0,10757
562,96,0,10860
3453,610,0,10869
33288,5883,0,10795
49350,9245,0,10891
36135,6476,0,10787
18716,3301,0,11020
48229,9016,0,10843
23646,4172,0,11026
4899,848,0,10725
9609,1693,0,10741
19399,3422,0,11024
45537,8472,0,10715
11588,2041,0,11022
52502,9919,0,10781
44199,8174,0,10803
39381,7178,0,10940
19083,3363,0,11018
4872,845,0,10869
15288,2684,0,11024
8376,1459,0,10853
28382,4928,0,10720
42437,7805,0,11025
40059,7312,0,10764
466,85,0,10719
51881,9779,0,10717
16603,2922,0,11018
34902,6227,0,10721
17624,3110,0,11023
22658,4012,0,11027
28857,5005,0,10800
823,147,0,10757
10354,1842,0,10717
48950,9167,0,10721
47990,8963,0,10797
51295,9650,0,10734
24656,4325,0,11021
32564,5721,0,10714
18334,3229,0,10717
14390,2534,0,11022
45056,8365,0,10734
44626,8271,0,10800
30543,5311,0,10966
53125,10071,0,10830
27462,4792,0,10858
35605,6360,0,10963
55829,10667,0,10820
38334,6977,0,10785
8315,1449,0,10764
9327,1643,0,10949
46293,8620,0,10850
42048,7729,0,10773
51239,9640,0,10744
8735,1536,0,10785
5328,913,0,10806
43431,8005,0,10768
32655,5738,0,10837
25347,4433,0,11027
36768,6624,0,10787
41659,7645,0,10749
41152,7539,0,10812
46462,8649,0,10826
6618,1124,0,10738
10443,1859,0,11020
14360,2529,0,10715
38919,7087,0,10832
18492,3261,0,10828
37894,6878,0,10885
40497,7401,0,10803
12552,2203,0,10820
18574,3276,0,11019
12405,2177,0,11021
4050,725,0,10950
11820,2078,0,10789
40037,7308,0,10757
51124,9617,0,11026
34535,6140,0,10828
44952,8339,0,10725
30646,5334,0,10772
33574,5942,0,10940
17081,3008,0,11020
39263,7155,0,10774
359,67,0,10832
16596,2920,0,11020
19976,3530,0,10768
31104,5427,0,10753
46663,8699,0,10727
45164,8386,0,10773
12459,2186,0,11024
47463,8856,0,10746
8368,1459,0,10880
24927,4363,0,10733
40020,7305,0,10803
41720,7658,0,10734
42407,7798,0,10718
23018,4068,0,11026
31789,5562,0,10799
54431,10367,0,10890
43274,7977,0,10734
41280,7569,0,10948
26319,4579,0,11026
6736,1149,0,10732
6767,1152,0,10787
41814,7678,0,10759
38993,7103,0,10828
15751,2766,0,11020
2316,401,0,10714
46798,8722,0,10717
9799,1724,0,10730
52099,9825,0,10715
24175,4248,0,11019
28939,5022,0,10715
30817,5367,0,10876
19690,3473,0,10891
42233,7760,0,10738
11182,1973,0,11021
53778,10213,0,10764
49530,9288,0,10741
56016,10712,0,10795
18345,3232,0,11017
31146,5437,0,10715
18086,3180,0,11022
32281,5660,0,10766
19213,3389,0,10896
23389,4126,0,11022
50247,9433,0,10835
30483,5301,0,10715
43634,8045,0,10714
36886,6651,0,10988
8820,1548,0,10764
1611,295,0,10715
48681,9106,0,10757
14006,2461,0,10996
55592,10631,0,10737
41733,7660,0,10715
38776,7062,0,10743
383,71,0,10756
37212,6728,0,10940
38890,7081,0,10884
34501,6133,0,10979
6765,1152,0,10741
24926,4363,0,10812
2705,469,0,10869
55546,10623,0,10901
44905,8328,0,10773
29925,5194,0,10795
48522,9075,0,10940
50244,9432,0,10720
13768,2418,0,11021
47538,8873,0,10834
25978,4530,0,11019
5807,984,0,10721
39599,7225,0,10988
36292,6513,0,10940
47320,8821,0,10755
43011,7919,0,10906
